-4.092e-05,0.0162
-4.091e-05,0.0168
-4.090e-05,0.017
-4.089e-05,0.0176
-4.088e-05,0.017
-4.087e-05,0.018
-4.086e-05,0.0174
-4.085e-05,0.0176
-4.084e-05,0.0174
-4.083e-05,0.0182
-4.082e-05,0.0186
-4.081e-05,0.0186
-4.080e-05,0.019
-4.079e-05,0.0192
-4.078e-05,0.0194
-4.077e-05,0.02
-4.076e-05,0.0202
-4.075e-05,0.0198
-4.074e-05,0.0202
-4.073e-05,0.0204
-4.072e-05,0.0208
-4.071e-05,0.0204
-4.070e-05,0.0204
-4.069e-05,0.0204
-4.068e-05,0.0202
-4.067e-05,0.0204
-4.066e-05,0.021
-4.065e-05,0.0202
-4.064e-05,0.02
-4.063e-05,0.0198
-4.062e-05,0.0194
-4.061e-05,0.0198
-4.060e-05,0.019
-4.059e-05,0.0196
-4.058e-05,0.0188
-4.057e-05,0.0188
-4.056e-05,0.018
-4.055e-05,0.0176
-4.054e-05,0.0176
-4.053e-05,0.0176
-4.052e-05,0.0174
-4.051e-05,0.0168
-4.050e-05,0.0164
-4.049e-05,0.0158
-4.048e-05,0.0162
-4.047e-05,0.0162
-4.046e-05,0.0158
-4.045e-05,0.0154
-4.044e-05,0.0152
-4.043e-05,0.0152
-4.042e-05,0.0156
-4.041e-05,0.015
-4.040e-05,0.0148
-4.039e-05,0.0148
-4.038e-05,0.0148
-4.037e-05,0.0142
-4.036e-05,0.0142
-4.035e-05,0.0144
-4.034e-05,0.014
-4.033e-05,0.015
-4.032e-05,0.0148
-4.031e-05,0.0148
-4.030e-05,0.015
-4.029e-05,0.0152
-4.028e-05,0.0156
-4.027e-05,0.0164
-4.026e-05,0.0158
-4.025e-05,0.016
-4.024e-05,0.016
-4.023e-05,0.016
-4.022e-05,0.0172
-4.021e-05,0.0176
-4.020e-05,0.0176
-4.019e-05,0.0174
-4.018e-05,0.0176
-4.017e-05,0.018
-4.016e-05,0.0186
-4.015e-05,0.0186
-4.014e-05,0.019
-4.013e-05,0.0194
-4.012e-05,0.019
-4.011e-05,0.0194
-4.010e-05,0.0192
-4.009e-05,0.0192
-4.008e-05,0.0198
-4.007e-05,0.0196
-4.006e-05,0.02
-4.005e-05,0.0202
-4.004e-05,0.0196
-4.003e-05,0.0194
